ProjectNumber,ModNumber,ModTitle,POPStart,POPEnd,AwardAmount,FundingAmount,Action,Import Status,Reason,
030322,0,NULL,2018-03-22T00:00:00,2018-07-31T00:00:00,0,9500.00, ,Success,Added successfully,
030323,0,NULL,2018-03-22T00:00:00,2018-07-31T00:00:00,0,9500.00, ,Success,Added successfully,
030324,0,NULL,2018-03-28T00:00:00,2018-04-30T00:00:00,0,6737.00, ,Success,Added successfully,
030325,0,NULL,2018-03-19T00:00:00,2018-05-31T00:00:00,0,14378.21, ,Success,Added successfully,
030326,0,NULL,2018-04-04T00:00:00,2018-07-31T00:00:00,0,33648.95, ,Success,Added successfully,
030327,0,NULL,2018-03-13T00:00:00,2018-06-13T00:00:00,0,1695.00, ,Success,Added successfully,
030328,0,NULL,2018-04-03T00:00:00,2018-12-31T00:00:00,0,9500.00, ,Success,Added successfully,
030329,0,NULL,2018-04-16T00:00:00,2018-06-16T00:00:00,0,8000.00, ,Success,Added successfully,
030329,1,NULL,2018-04-16T00:00:00,2018-09-30T00:00:00,0,2700.00, ,Fail,Duplicate Mod Title,
030330,NULL,NULL,2018-04-18T00:00:00,2018-06-29T00:00:00,0,0, ,Success,Added successfully,
030331.001,0,NULL,2018-04-20T00:00:00,2018-12-31T00:00:00,0,14500.00, ,Success,Added successfully,
030331.001,1,NULL,10/18/2019,10/18/2019,0,-4500.00, ,Fail,Duplicate Mod Title,
030332,0,NULL,2018-04-23T00:00:00,2018-06-30T00:00:00,0,2450.00, ,Success,Added successfully,
030333,0,NULL,2018-04-27T00:00:00,2018-06-30T00:00:00,0,13371.84, ,Success,Added successfully,
030333,1,Deobligation mod for closeout.,10/18/2019,10/18/2019,0,-2089.35, ,Success,Added successfully,
030334,0,"The Master does not have a period of performance, can be terminated with 30 days written notice.",2018-05-18T00:00:00,2021-05-31T00:00:00,0,0, ,Success,Added successfully,
030334.001,0,NULL,2018-05-18T00:00:00,2018-10-31T00:00:00,0,30000.00, ,Success,Added successfully,
030334.002,0,NULL,2018-06-11T00:00:00,2018-10-10T00:00:00,0,8500.00, ,Success,Added successfully,
030334.003,0,NULL,2019-03-11T00:00:00,2019-06-10T00:00:00,0,20000.00, ,Success,Added successfully,
030335.000,0,NULL,2018-05-23T00:00:00,2018-12-31T00:00:00,0,9850.00, ,Success,Added successfully,
030335.000,1,NULL,10/18/2019,10/18/2019,0,2500.00, ,Fail,Duplicate Mod Title,
030336.000,0,NULL,2018-05-14T00:00:00,2018-06-30T00:00:00,0,2589.00, ,Success,Added successfully,
030337.000,0,NULL,2018-06-04T00:00:00,2018-08-30T00:00:00,0,7800.00, ,Success,Added successfully,
030337.000,1,NULL,2018-06-04T00:00:00,2018-10-31T00:00:00,0,1420.00, ,Fail,Duplicate Mod Title,
030338,0,NULL,2018-05-04T00:00:00,2021-05-03T00:00:00,0,0, ,Success,Added successfully,
030338.001,0,NULL,2018-05-04T00:00:00,2021-05-03T00:00:00,0,2500.00, ,Success,Added successfully,
030339,0,NULL,2018-07-23T00:00:00,2019-01-31T00:00:00,0,20000.00, ,Success,Added successfully,
030340,0,NULL,2018-06-18T00:00:00,2018-12-31T00:00:00,0,22936.68, ,Success,Added successfully,
030341,0,NULL,2018-06-12T00:00:00,2019-06-11T00:00:00,0,0, ,Success,Added successfully,
030341.019.01,00,NULL,2019-04-05T00:00:00,2019-06-11T00:00:00,0,4462.00, ,Success,Added successfully,
030341.019.02,0,NULL,2019-04-05T00:00:00,2019-06-11T00:00:00,0,4037.00, ,Success,Added successfully,
030341.019.03,0,NULL,2019-04-05T00:00:00,2019-06-11T00:00:00,0,4008.00, ,Success,Added successfully,
030341.019.04,0,NULL,2019-04-05T00:00:00,2019-06-11T00:00:00,0,4008.00, ,Success,Added successfully,
030343,0,NULL,2018-06-26T00:00:00,2018-07-31T00:00:00,0,1000.00, ,Success,Added successfully,
030344,0,NULL,2018-07-03T00:00:00,2019-06-30T00:00:00,0,62500.00, ,Success,Added successfully,
030344,1,Exercise Option.  Rate increases on page 2.,2018-07-03T00:00:00,2020-06-30T00:00:00,0,60000.00, ,Success,Added successfully,
030345,0,NULL,2018-03-10T00:00:00,2019-03-10T00:00:00,0,0, ,Success,Added successfully,
030345.002,0,NULL,2018-07-01T00:00:00,2018-10-26T00:00:00,0,38629.76, ,Success,Added successfully,
030345.002,1,POP extension.  Authorize qualified personnel to charge at same rate.,2018-07-01T00:00:00,2019-04-29T00:00:00,0,0, ,Success,Added successfully,
030345.003,0,NULL,2018-10-04T00:00:00,2019-04-29T00:00:00,,25350.78, ,Fail,Contract doesn't exist,
030345.003,1,Authorization for other personnel to perform at the same labor rate.,NULL,NULL,,NULL, ,Fail,Contract doesn't exist,
030345.003,2,Reduction of 35.5 hours and associated dollars.,NULL,NULL,,-3296.53, ,Fail,Contract doesn't exist,
030345.004,0,NULL,2019-01-23T00:00:00,2019-12-31T00:00:00,0,6046.00, ,Success,Added successfully,
030345.004,1,NULL,2019-01-23T00:00:00,2019-03-24T00:00:00,0,94229.00, ,Fail,Duplicate Mod Title,
030345.004,2,No cost time extension.,2019-01-23T00:00:00,2019-12-31T00:00:00,0,0, ,Success,Added successfully,
030345.004,3,Increase funding for travel by decreasing hours.,10/18/2019,10/18/2019,0,-641.00, ,Success,Added successfully,
030345.005,0,NULL,2019-05-02T00:00:00,2020-04-29T00:00:00,0,80046.72, ,Success,Added successfully,
030345.005,1,NULL,2019-05-01T00:00:00,2019-11-30T00:00:00,0,-38965.05, ,Fail,Duplicate Mod Title,
030345.006,0,G&A cannot be billed on this contract.  Contingency was included in the billing rates to acommodate the requirement.,2019-07-17T00:00:00,2020-01-31T00:00:00,0,39932.04, ,Success,Added successfully,
030345.007,0,NULL,2019-09-11T00:00:00,2019-12-31T00:00:00,0,114800.00, ,Success,Added successfully,
030345.008,0,NULL,2019-09-16T00:00:00,2020-09-15T00:00:00,0,60282.94, ,Success,Added successfully,
030347,0,NULL,2018-07-17T00:00:00,2019-07-16T00:00:00,0,856383.86, ,Success,Added successfully,
030347,1,New Line Items for Base Year.  $1k discrepancy in ceiling price to be fixed via modification from client.,10/18/2019,10/18/2019,0,573039.08, ,Success,Added successfully,
030347,2,$1k discrepancy in ceiling price has not been fixed yet.  Additional scope for Technical Infrastructure & Border Wall Analysis.,2018-07-17T00:00:00,2019-07-16T00:00:00,0,200070.00, ,Success,Added successfully,
030347,3,NULL,10/18/2019,10/18/2019,0,-200070.00, ,Fail,Duplicate Mod Title,
030347,4,NULL,2019-07-01T00:00:00,2020-07-17T00:00:00,0,1552389.03, ,Fail,Duplicate Mod Title,
030348,0,NULL,2018-07-16T00:00:00,2018-08-31T00:00:00,0,2700.00, ,Success,Added successfully,
030349,0,NULL,2018-07-17T00:00:00,2018-08-17T00:00:00,0,2000.00, ,Success,Added successfully,
030350,0,NULL,2018-08-06T00:00:00,2018-11-09T00:00:00,0,64835.47, ,Success,Added successfully,
030351,0,NULL,2018-08-06T00:00:00,2018-09-30T00:00:00,0,6958.00, ,Success,Added successfully,
030352.001,0,NULL,2018-08-01T00:00:00,2018-12-31T00:00:00,0,50000.00, ,Success,Added successfully,
030353.001,0,NULL,2018-08-20T00:00:00,2018-12-31T00:00:00,0,33662.63, ,Success,Added successfully,
030353.001,1,Mod 1 is a no cost Mod to extend the PoP through 3/1/2019.,2018-08-20T00:00:00,2019-03-01T00:00:00,0,0, ,Success,Added successfully,
030353.001,2,Mod 2 is a no cost Mod to extend the PoP through 3/31/2019.,2018-08-20T00:00:00,2019-03-31T00:00:00,0,0, ,Success,Added successfully,
030354.001,0,NULL,2018-07-30T00:00:00,2018-09-30T00:00:00,0,5820.00, ,Success,Added successfully,
030355.001,0,NULL,2018-08-20T00:00:00,2018-08-24T00:00:00,0,2458.40, ,Success,Added successfully,
030356,0,NULL,2018-08-20T00:00:00,2018-12-31T00:00:00,0,3400.00, ,Success,Added successfully,
030357,0,NULL,2018-08-01T00:00:00,2019-12-31T00:00:00,0,20000.00, ,Success,Added successfully,
030358,0,NULL,2018-08-23T00:00:00,2018-09-28T00:00:00,0,4550.00, ,Success,Added successfully,
030359,0,NULL,2018-08-13T00:00:00,2018-09-28T00:00:00,0,4100.00, ,Success,Added successfully,
030360,0,NULL,2018-08-21T00:00:00,2018-10-31T00:00:00,0,41722.00, ,Success,Added successfully,
030360,01,Per Tom McCoy of Department of Interior - Extends POP to November 19th.,2018-08-21T00:00:00,2018-11-19T00:00:00,0,0, ,Success,Added successfully,
030361,0,NULL,2018-08-24T00:00:00,2018-12-31T00:00:00,0,3500.00, ,Success,Added successfully,
030362,0,NULL,2018-08-23T00:00:00,2023-06-23T00:00:00,0,175502.00, ,Success,Added successfully,
030362,1,Reduction in price as it was determined 2 mines were on private property.,10/18/2019,10/18/2019,0,-6252.00, ,Success,Added successfully,
030363,0,NULL,2018-08-16T00:00:00,2023-08-15T00:00:00,0,0, ,Success,Added successfully,
030363.001,0,NULL,2018-09-11T00:00:00,2020-12-31T00:00:00,0,374584.46, ,Success,Added successfully,
030363.002,0,NULL,2018-09-26T00:00:00,2019-12-31T00:00:00,0,321627.04, ,Success,Added successfully,
030364,0,NULL,2018-08-22T00:00:00,2018-12-31T00:00:00,0,4500.00, ,Success,Added successfully,
030365,0,NULL,2018-09-01T00:00:00,2019-02-28T00:00:00,0,1589356.00, ,Success,Added successfully,
030365,01,"Modification 01 changes SubCLIN 0003AA's price to $12,384.00 and change SubCLIN 0003AB's to $3,096.00. CLIN 0003 will remain the same amount of $15,480.00.",2018-09-01T00:00:00,2019-02-28T00:00:00,0,0, ,Success,Added successfully,
030365,02,"Modification 02 funds CLIN 016AA in the amount of $61,920.00 and funds CLIN 016AB in the amount of $15,480.00. Total contract value equals $1,666,756.00.",2018-09-01T00:00:00,2019-02-28T00:00:00,0,77400.00, ,Success,Added successfully,
030365,03,"Modification 03 deobligates the remaining funds on this project. This final Modification closes out the project for a total of $1,661,433.85.",2018-09-01T00:00:00,2019-02-28T00:00:00,0,-5322.15, ,Success,Added successfully,
030366,0,NULL,2018-09-01T00:00:00,2018-12-31T00:00:00,0,26518.11, ,Success,Added successfully,
030366,1,POP Extension,2018-09-01T00:00:00,2019-03-31T00:00:00,0,0, ,Success,Added successfully,
030366,2,Extend the period of performance.,2018-09-01T00:00:00,2019-07-31T00:00:00,0,0, ,Success,Added successfully,
030367,0,NULL,2018-08-23T00:00:00,2018-10-31T00:00:00,0,5000.00, ,Success,Added successfully,
030368.000,0,NULL,2018-09-04T00:00:00,2019-03-29T00:00:00,0,6900.00, ,Success,Added successfully,
030369,0,NULL,2018-09-19T00:00:00,2019-09-18T00:00:00,0,314382.96, ,Success,Added successfully,
030369,1,Change in CO,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
030369,2,NULL,2018-09-19T00:00:00,2020-09-18T00:00:00,0,182587.69, ,Fail,Duplicate Mod Title,
030370,00,NULL,2018-08-30T00:00:00,2021-07-31T00:00:00,0,0, ,Success,Added successfully,
030370,01,"Extend to Option Year 1 - August 2019 through July 31, 2020",10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
030370.001,00,NULL,2018-09-13T00:00:00,2019-07-31T00:00:00,0,15375.72, ,Success,Added successfully,
030370.001,01,NULL,2018-09-13T00:00:00,2019-09-15T00:00:00,0,0, ,Fail,Duplicate Mod Title,
030371.000,0,NULL,2018-09-14T00:00:00,2021-09-30T00:00:00,0,50193.22, ,Success,Added successfully,
030372.000,0,NULL,2018-09-25T00:00:00,2019-01-25T00:00:00,0,39811.00, ,Success,Added successfully,
030372.000,1,POP Extension,2018-09-25T00:00:00,2019-02-14T00:00:00,0,0, ,Success,Added successfully,
030373.000,0,NULL,2018-09-28T00:00:00,2019-09-29T00:00:00,0,89616.50, ,Success,Added successfully,
030374.000,0,NULL,2018-09-25T00:00:00,2018-10-31T00:00:00,0,3470.00, ,Success,Added successfully,
030374.000,1,Change to payment terms.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
030375,0,NULL,2018-10-01T00:00:00,2023-09-30T00:00:00,0,0, ,Success,Added successfully,
030376.001,0,NULL,2018-09-27T00:00:00,2018-12-31T00:00:00,0,29508.00, ,Success,Added successfully,
030377,0,NULL,2018-10-17T00:00:00,2018-12-31T00:00:00,0,27324.11, ,Success,Added successfully,
030377,04,"Extends period of performance through October 31, 2019.",2018-11-17T00:00:00,2019-10-31T00:00:00,0,21546.66, ,Success,Added successfully,
030377,1,NULL,2018-10-17T00:00:00,2019-03-31T00:00:00,0,4868.75, ,Fail,Duplicate Mod Title,
030377,2,NULL,2018-11-17T00:00:00,2019-05-31T00:00:00,0,17732.14, ,Fail,Duplicate Mod Title,
030377,3,Extends period of performance and increases funding.,2018-11-17T00:00:00,2019-07-31T00:00:00,0,19466.00, ,Success,Added successfully,
030378,0,NULL,2018-10-01T00:00:00,2019-09-30T00:00:00,0,0, ,Success,Added successfully,
030378.001,0,NULL,2018-11-01T00:00:00,2019-05-01T00:00:00,0,77506.00, ,Success,Added successfully,
030378.002,0,NULL,2019-06-21T00:00:00,2019-12-30T00:00:00,0,57953.00, ,Success,Added successfully,
030378.003,0,NULL,2019-06-17T00:00:00,2019-10-27T00:00:00,0,28485.00, ,Success,Added successfully,
030378.003,1,Wrong amount was awarded.,2019-06-17T00:00:00,2019-11-27T00:00:00,0,-8505.00, ,Success,Added successfully,
030379,0,NULL,2018-11-20T00:00:00,2019-06-01T00:00:00,0,12587.96, ,Success,Added successfully,
030379,1,Administrative modification to change payment terms to Net 30.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
030380,0,NULL,2018-11-19T00:00:00,2019-01-31T00:00:00,0,6000.00, ,Success,Added successfully,
030381,0,NULL,2018-11-28T00:00:00,2019-05-08T00:00:00,0,39790.00, ,Success,Added successfully,
030382,0,NULL,2018-11-19T00:00:00,2019-06-30T00:00:00,0,20000.00, ,Success,Added successfully,
030383,0,NULL,10/18/2019,10/18/2019,0,23950.00, ,Success,Added successfully,
030383,1,"Add $4,305.00 for Drake, AZ Bore hole Mod.",10/18/2019,10/18/2019,0,4305.00, ,Success,Added successfully,
030383,2,"Add $1,950.00 for Drake, AZ Flagging Mod.",10/18/2019,10/18/2019,0,1950.00, ,Success,Added successfully,
030384,0,NULL,2018-09-28T00:00:00,2023-09-28T00:00:00,0,479554.96, ,Success,Added successfully,
030386,0,NULL,2018-11-21T00:00:00,2019-01-31T00:00:00,0,5500.00, ,Success,Added successfully,
030388,0,NULL,2018-12-07T00:00:00,2019-12-06T00:00:00,0,0, ,Success,Added successfully,
030388.001,0,NULL,2018-12-07T00:00:00,2023-12-06T00:00:00,,2500.00, ,Fail,Contract doesn't exist,
030388.002,0,NULL,2019-09-24T00:00:00,2021-09-24T00:00:00,0,248924.23, ,Success,Added successfully,
030388.003,0,Wage Determination 2015-5417 Rev 12,2019-10-01T00:00:00,2021-09-30T00:00:00,0,356208.00, ,Success,Added successfully,
030389,0,NULL,2018-11-09T00:00:00,2018-12-31T00:00:00,0,4800.00, ,Success,Added successfully,
030390,0,"FBI has issued a Notice to Proceed for $306,419.00. A formal contract will follow from the FBI. ",2018-12-17T00:00:00,2019-09-29T00:00:00,0,306419.00, ,Success,Added successfully,
030390,01,"Modification 01 increased CLIN 001 to $342,360.00 an increase of $35,941.00  Created CLIN 002 in the amount of $22,445.00. ",2018-12-17T00:00:00,2020-07-30T00:00:00,0,58386.00, ,Success,Added successfully,
030391,0,NULL,2018-11-19T00:00:00,2020-12-31T00:00:00,0,30000.00, ,Success,Added successfully,
030391,1,NULL,10/18/2019,10/18/2019,0,32979.80, ,Fail,Duplicate Mod Title,
030392,0,NULL,2018-11-01T00:00:00,2019-08-31T00:00:00,0,10515.00, ,Success,Added successfully,
030393,0,NULL,2019-01-01T00:00:00,2019-06-30T00:00:00,0,27000.00, ,Success,Added successfully,
030394,0,NULL,2019-02-06T00:00:00,2019-09-24T00:00:00,0,68000.00, ,Success,Added successfully,
030395,0,NULL,2019-02-14T00:00:00,2019-04-30T00:00:00,0,9810.00, ,Success,Added successfully,
030396,0,NULL,2019-02-01T00:00:00,2019-12-31T00:00:00,0,61000.00, ,Success,Added successfully,
030397,0,NULL,2019-02-21T00:00:00,2019-12-31T00:00:00,0,19440.00, ,Success,Added successfully,
030398,0,NULL,2019-02-26T00:00:00,2020-12-31T00:00:00,0,2500.00, ,Success,Added successfully,
030399,0,NULL,2019-02-26T00:00:00,2019-06-30T00:00:00,0,8500.00, ,Success,Added successfully,
030400,0,NULL,2019-01-25T00:00:00,2019-07-31T00:00:00,0,7419.55, ,Success,Added successfully,
030400,1,This Amendment extends the contract through October 2019.,2019-01-25T00:00:00,2019-10-31T00:00:00,0,0, ,Success,Added successfully,
030401,0,NULL,2019-01-25T00:00:00,2019-07-31T00:00:00,0,15938.23, ,Success,Added successfully,
030401,1,This Amendment extends the contract through the end of October,2019-01-25T00:00:00,2019-10-31T00:00:00,0,0, ,Success,Added successfully,
030402,0,NULL,2019-03-12T00:00:00,2019-06-30T00:00:00,0,5425.00, ,Success,Added successfully,
030403,0,NULL,2019-03-13T00:00:00,2019-09-14T00:00:00,0,5000.00, ,Success,Added successfully,
030404,0,NULL,2019-03-25T00:00:00,2019-12-31T00:00:00,0,552.67, ,Success,Added successfully,
030404,1,NULL,10/18/2019,10/18/2019,0,552.66, ,Fail,Duplicate Mod Title,
030405.000,0,NULL,2019-04-01T00:00:00,2021-03-30T00:00:00,0,4194630.00, ,Success,Added successfully,
030406,0,NULL,2019-03-01T00:00:00,2019-06-17T00:00:00,0,40000.00, ,Success,Added successfully,
030407,0,NULL,2019-04-03T00:00:00,2019-07-31T00:00:00,0,15860.00, ,Success,Added successfully,
030408,0,NULL,2019-04-15T00:00:00,2019-06-14T00:00:00,0,6500.00, ,Success,Added successfully,
030409,0,NULL,2019-04-17T00:00:00,2019-05-31T00:00:00,0,2729.00, ,Success,Added successfully,
030409,1,Administrative Mod to change payment terms.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
030410,0,NULL,2019-04-26T00:00:00,2019-06-30T00:00:00,0,5200.00, ,Success,Added successfully,
030410,01,NULL,2019-04-26T00:00:00,2019-12-31T00:00:00,0,7850.00, ,Fail,Duplicate Mod Title,
030410,02,NULL,2019-04-26T00:00:00,2019-12-25T00:00:00,0,3564.00, ,Fail,Duplicate Mod Title,
030411,0,NULL,2019-04-26T00:00:00,2019-07-30T00:00:00,0,3087.00, ,Success,Added successfully,
030412,0,NULL,2019-04-23T00:00:00,2019-06-30T00:00:00,0,5657.00, ,Success,Added successfully,
030413,0,NULL,2019-04-26T00:00:00,2019-07-30T00:00:00,0,10700.00, ,Success,Added successfully,
030414,0,NULL,2019-04-29T00:00:00,2019-09-30T00:00:00,0,19433.40, ,Success,Added successfully,
030414,1,Revision of payment terms.,10/18/2019,10/18/2019,0,0, ,Success,Added successfully,
030415,0,NULL,2019-05-10T00:00:00,2019-09-30T00:00:00,0,354415.97, ,Success,Added successfully,
030416,0,NULL,2019-05-01T00:00:00,2019-12-31T00:00:00,0,230.28, ,Success,Added successfully,
030416,1,NULL,10/18/2019,10/18/2019,0,184.22, ,Fail,Duplicate Mod Title,
030417,0,NULL,2019-05-13T00:00:00,2019-07-15T00:00:00,0,8500.00, ,Success,Added successfully,
030418.001,0,NULL,2019-06-06T00:00:00,2020-06-05T00:00:00,0,101981.42, ,Success,Added successfully,
030419,0,NULL,2019-06-04T00:00:00,2019-08-31T00:00:00,0,5900.00, ,Success,Added successfully,
030420,0,NULL,2019-06-17T00:00:00,2020-01-20T00:00:00,0,20236.72, ,Success,Added successfully,
030421,0,NULL,2019-06-25T00:00:00,2020-06-24T00:00:00,0,0, ,Success,Added successfully,
030421.001,0,Minimum Guarantee only.,2019-06-25T00:00:00,2024-06-24T00:00:00,,25000.00, ,Fail,Contract doesn't exist,
030421.002,0,NULL,2019-09-23T00:00:00,2020-06-01T00:00:00,0,323538.18, ,Success,Added successfully,
030422,0,NULL,2019-01-18T00:00:00,2019-12-31T00:00:00,0,0, ,Success,Added successfully,
030422.001,0,NULL,2019-05-22T00:00:00,2019-10-22T00:00:00,0,13301.00, ,Success,Added successfully,
030422.002,0,NULL,2019-06-10T00:00:00,2019-09-10T00:00:00,0,15610.00, ,Success,Added successfully,
030422.002,1,Mod to add $$ and extend the POP.,2019-06-10T00:00:00,2019-12-31T00:00:00,0,30930.00, ,Success,Added successfully,
030423.000,0,NULL,2019-06-01T00:00:00,2019-07-12T00:00:00,0,1000.00, ,Success,Added successfully,
030424,0,NULL,2019-08-01T00:00:00,2019-09-30T00:00:00,0,4500.00, ,Success,Added successfully,
030425,0,NULL,2019-08-02T00:00:00,2019-12-20T00:00:00,0,7500.00, ,Success,Added successfully,
030426,0,NULL,2019-07-22T00:00:00,2022-07-21T00:00:00,0,0, ,Success,Added successfully,
030426.001,0,NULL,2019-07-22T00:00:00,2019-08-30T00:00:00,0,2382.00, ,Success,Added successfully,
030427,0,NULL,2019-08-06T00:00:00,2020-03-16T00:00:00,0,94132.00, ,Success,Added successfully,
030428,0,NULL,2019-08-15T00:00:00,2020-01-31T00:00:00,0,27267.00, ,Success,Added successfully,
030429,0,NULL,2019-08-12T00:00:00,2019-12-31T00:00:00,0,11437.00, ,Success,Added successfully,
030430,0,NULL,2019-09-09T00:00:00,2020-09-08T00:00:00,0,3912.00, ,Success,Added successfully,
030431,0,NULL,2019-09-09T00:00:00,2020-02-28T00:00:00,0,5500.00, ,Success,Added successfully,
030431,1,Add another report to the scope.,10/18/2019,10/18/2019,0,1650.00, ,Success,Added successfully,
030432,0,NULL,2019-09-16T00:00:00,2019-12-20T00:00:00,0,9996.52, ,Success,Added successfully,
