NAICSGuid,Code,Title
{F56DB3EC-0C5A-45AB-ADEC-D13CF4F11455},611710,Educational Support Services
{92FC6966-AB1A-4E43-AB67-D160DCDE0663},451110,Sporting Goods Stores
{2FADCF3E-1E3D-42E2-AA2E-D16C3E8FE73C},327910,Abrasive Product Manufacturing
{E5BF3659-353D-486F-804D-D19E2479212B},52212,Savings Institutions
{5E83FCFF-E254-4819-8F88-D1F0011F4A86},4532,"Office Supplies, Stationery, and Gift Stores"
{F7AFAEFF-23BC-4FDD-B68F-D2322B17F09A},332613,Spring Manufacturing
{10A35A68-A441-4B2F-B30F-D24F7EEE6454},512290,Other Sound Recording Industries
{994395DB-D915-4A0A-BF71-D261CA84461D},48721,"Scenic and Sightseeing Transportation, Water"
{8A290D04-F86C-4EC3-94A8-D27A15FCA2F4},3363,Motor Vehicle Parts Manufacturing
{3550671F-72D0-429F-BD64-D28178D8753D},5231,Securities and Commodity Contracts Intermediation
{F949A59F-B5C9-4987-8FDA-D29D9C3D032A},621511,Medical Laboratories
{7D7152B2-A394-4E94-8A8D-D2EF676C4D05},486990,All Other Pipeline Transportation
{F46DA506-6156-4F86-A7C9-D3003510D164},33593,Wiring Device Manufacturing
{5A8C28C7-C8BF-480C-B7CD-D331FE16EE61},332992,Small Arms Ammunition Manufacturing
{B2A961B5-70FF-49F0-8B84-D35B14511CDA},313110,"Fiber, Yarn, and Thread Mills"
{8F81C22F-D97A-4566-92EC-D39582B392BB},33531,Electrical Equipment Manufacturing
{B70D4B22-FA8E-4DDC-A006-D3D047B2D01F},49111,Postal Service
{19965E91-D16C-491D-A425-D3D2E18B85C1},238170,Siding Contractors
{50622062-E37A-4554-A14B-D3EB4A9366FE},61171,Educational Support Services
{97460EC1-DCA8-4197-A536-D421F5B4CEA3},62331,Continuing Care Retirement Communities and Assiste
{D9BED685-D621-4BAF-A8DD-D426006DA7D3},424520,Livestock Merchant Wholesalers
{59D7D327-9759-46B6-A677-D44771C04C91},423460,Ophthalmic Goods Merchant Wholesalers
{9E414059-E856-4FBF-AF5B-D45942CF8063},237990,Other Heavy and Civil Engineering Construction
{FABC2957-0B36-4876-97C7-D484EB0F562D},92115,American Indian and Alaska Native Tribal Governmen
{87773D31-DFCD-4E9D-8EC9-D53AD9DDF33F},23899,All Other Specialty Trade Contractors
{60E06041-8EBF-449D-9755-D55724099016},812922,One-Hour Photofinishing
{BD9BF441-1530-47F9-98FB-D55DBDAC9E49},314,Textile Product Mills
{3439BDFC-67FB-4C0B-9333-D55F4CB7B07A},313,Textile Mills
{49F59A76-03A1-446D-B525-D55FE84E9401},541110,Offices of Lawyers
{D88ECA66-CEB7-4C3E-A8AE-D56052D148AC},332813,"Electroplating, Plating, Polishing, Anodizing, and"
{55F97F67-4BD0-4DD4-9B57-D5693E2E12ED},424110,Printing and Writing Paper Merchant Wholesalers
{6B978823-0205-40F1-AC0D-D5F8B8C4CC1C},22112,"Electric Power Transmission, Control, and Distribu"
{502C5FE3-7AEE-4348-8230-D616B7C1052C},485112,Commuter Rail Systems
{FEE7EA7F-577A-4902-AD7A-D63D5A2274ED},48422,"Specialized Freight (except Used Goods) Trucking,"
{6ADB7A97-5423-4B58-AD93-D6403D931AB3},336112,Light Truck and Utility Vehicle Manufacturing
{5CF7CBB9-0AD2-4599-B7A9-D646BECDE82C},333131,Mining Machinery and Equipment Manufacturing
{155A3E5B-F254-4D59-955B-D650A4EDCC16},6212,Offices of Dentists
{79E0C09F-F441-4493-B1CE-D6711C6A65DD},7113,"Promoters of Performing Arts, Sports, and Similar"
{4CDD4175-D29B-4DCE-BF3B-D68227EC9879},332322,Sheet Metal Work Manufacturing
{70359FED-64FA-420B-B0DD-D69BE8A9C3C6},562213,Solid Waste Combustors and Incinerators
{AC9DBF0F-9EE8-4C35-A655-D6A3F76983ED},111211,Potato Farming
{B75C72A0-1D73-4DEC-BE99-D6AC11E3FA3C},31142,"Fruit and Vegetable Canning, Pickling, and Drying"
{53D042A3-BD05-48D1-B65A-D6E214215266},3345,"Navigational, Measuring, Electromedical, and Contr"
{E0C91293-E933-485B-A040-D72F16E70A17},541350,Building Inspection Services
{3D2A3855-49E1-407C-BFA0-D73C8A8A8F92},44229,Other Home Furnishings Stores
{30804618-125C-4985-B106-D746ABCA17FA},451211,Book Stores
{CEF7AE22-952E-48E1-8B46-D764E1CA3D22},42447,Meat and Meat Product Merchant Wholesalers
{2C79AAE0-6E64-4877-97D8-D76B7D5718E1},237120,Oil and Gas Pipeline and Related Structures Constr
{E4412A08-4296-4327-AED3-D7724CEEC1D5},48699,All Other Pipeline Transportation
{42A484DF-281E-496C-8DF4-D7B32EB6B355},4543,Direct Selling Establishments
{3ACBE762-A73B-4B62-BF71-D7BEBF6604B6},623210,Residential Intellectual and Developmental Disabil
{18C35CB8-8E30-4539-9623-D7C3A7C34DBA},52429,Other Insurance Related Activities
{00F64B2E-A63F-47D3-B034-D7D568CD954D},71141,"Agents and Managers for Artists, Athletes, Enterta"
{F7D2FE48-B11C-43A1-9E09-D7D5864F9B8D},111998,All Other Miscellaneous Crop Farming
{93513A12-ACA1-47E4-BDBD-D7FFED9EFA04},42312,Motor Vehicle Supplies and New Parts Merchant Whol
{AC468F05-C5ED-42B0-8EB8-D824BC6B1DCD},325920,Explosives Manufacturing
{ADBE94E6-2794-4AA9-9CD5-D828A3E4BC14},23816,Roofing Contractors
{E5A664B0-06DA-4AAF-AEE1-D85FF2939AED},62441,Child Day Care Services
{59BE2111-5F9A-499C-BE09-D86557F385A2},4431,Electronics and Appliance Stores
{691BF4D2-B6EE-4107-9CB7-D86B7870E427},532289,All Other Consumer Goods Rental
{1017AB1D-8859-48CD-ABB2-D8A1C88F4EAC},4233,Lumber and Other Construction Materials Merchant W
{183C8966-C60E-4D32-A0E3-D8BBD28D619A},33299,All Other Fabricated Metal Product Manufacturing
{37DFB52E-8EE3-4584-AF77-D8D0012A4B40},4853,Taxi and Limousine Service
{CDCC4C4E-9EF7-40E4-8758-D8FEC4592042},334419,Other Electronic Component Manufacturing
{32891DEF-70E4-4FBA-902D-D94FCD9EAE60},812111,Barber Shops
{E72EE273-528E-446B-B8E9-D97EADF62DBA},11133,Noncitrus Fruit and Tree Nut Farming
{8C003C58-AB56-444B-B2CC-D9803F14BD3D},336992,"Military Armored Vehicle, Tank, and Tank Component"
{7543C56B-99E1-4640-8D9C-D99748D56D93},922130,Legal Counsel and Prosecution
{A3601073-75A1-45DA-B424-D9A35AEFFDA0},5222,Nondepository Credit Intermediation
{06DA74F6-E137-485B-B677-D9CF23F34F90},5615,Travel Arrangement and Reservation Services
{8E97838C-2CC6-4555-A0B2-DA0BAA7140CE},541191,Title Abstract and Settlement Offices
{B257AB4D-CC23-45EB-80B0-DA53F076C2F1},4422,Home Furnishings Stores
{D97CE5B3-8BED-4EC0-B2A9-DAC50CC81985},49313,Farm Product Warehousing and Storage
{16AED5CF-BB0D-42DD-9186-DAF3CF3C885A},333914,"Measuring, Dispensing, and Other Pumping Equipment"
{F06E6705-88B5-4E1F-BAD2-DB01FB1BCD8B},326111,Plastics Bag and Pouch Manufacturing
{EB78DE9B-245B-4BB0-8B3E-DB226BCF9000},424910,Farm Supplies Merchant Wholesalers
{827069A1-71AD-4CF9-B7F0-DB3D3FD1A3B1},5122,Sound Recording Industries
{EA6CB9E3-19CD-4057-A90B-DB3D702C4610},722514,"Cafeterias, Grill Buffets, and Buffets"
{F19634F0-99E4-4415-96EF-DB4CAA335C9E},52314,Commodity Contracts Brokerage
{6B418DEF-F743-4BD9-BA27-DB58387233F0},311941,"Mayonnaise, Dressing, and Other Prepared Sauce Man"
{4671321C-DB0D-483B-95FE-DB76FB6927A2},923130,Administration of Human Resource Programs (except
{186D5C58-FBAB-430C-AE90-DB8CE1CF63ED},561499,All Other Business Support Services
{A0514013-16C4-497D-8CE4-DBCA9FE589BF},711130,Musical Groups and Artists
{D1517625-9D09-4ADD-B868-DBCECF954C56},611430,Professional and Management Development Training
{054A5B30-3C80-4FF8-BE48-DBDA6471346F},325414,Biological Product (except Diagnostic) Manufacturi
{7C3D7A8D-FC58-432E-9F20-DBFB6A32DD42},621330,Offices of Mental Health Practitioners (except Phy
{6DA32071-1DC3-4A1B-9934-DC041C028255},42383,Industrial Machinery and Equipment Merchant Wholes
{5DDF5F19-A3C5-491F-9A94-DC108B565859},112120,Dairy Cattle and Milk Production
{029FD3B0-C811-4514-A275-DC1FFAC7832F},7121,"Museums, Historical Sites, and Similar Institution"
{D06703C1-A950-4BC9-9057-DC4BEDDD26AC},441110,New Car Dealers
{BAB42A6D-CC4E-4227-A62A-DC6CAD13A405},3344,Semiconductor and Other Electronic Component Manuf
{9FCCD266-C0C3-45BB-A24E-DC7B3E5EBE98},54185,Outdoor Advertising
{E5A5C306-3206-4E3B-8100-DC89A115B967},32513,Synthetic Dye and Pigment Manufacturing
{894D2F96-A945-4E91-BB61-DC8D555AEBFF},5411,Legal Services
{091AADC0-2985-4241-921D-DCAEE177A277},423850,Service Establishment Equipment and Supplies Merch
{DF72249C-BA41-4FB0-BF93-DCBC20BD16A4},334514,Totalizing Fluid Meter and Counting Device Manufac
{63296C4A-BE60-40B1-A8E1-DCC6EE7CE37A},315110,Hosiery and Sock Mills
{430CBDE9-D0D5-4A50-99B6-DCE05050D422},332996,Fabricated Pipe and Pipe Fitting Manufacturing
{E1F85698-FCF2-49CA-82F5-DCE192044E8C},311422,Specialty Canning
{00BCF5A6-943F-4DBE-B147-DD0DFB9F82EF},3365,Railroad Rolling Stock Manufacturing
{0AFABDD8-2B26-46EE-B79A-DD126AA4555F},31412,Curtain and Linen Mills
{4D4232AE-9F79-4148-AE91-DD1B223426FF},31411,Carpet and Rug Mills
{DF4CA9A0-B3D6-4D36-A20F-DD4C03DB7E03},42384,Industrial Supplies Merchant Wholesalers
{3737D76B-410B-4E78-A259-DD4E8B40EDBE},325212,Synthetic Rubber Manufacturing
{189075B5-2358-4B9B-97EF-DD74BDCAA80C},484110,"General Freight Trucking, Local"
{C107CCBB-3D91-466E-ACBD-DD7842D4C4D5},5121,Motion Picture and Video Industries
{85167E1D-0B02-40A7-BF4F-DD8EFE5C423A},33221,Cutlery and Handtool Manufacturing
{6FFB195A-0504-4F24-AEB9-DDC59B193AF3},3141,Textile Furnishings Mills
{79D740FA-90E2-4E9A-BA34-DDC7632D7945},3372,Office Furniture (including Fixtures) Manufacturin
{76B44E9E-A4FB-4689-B798-DDD6DC395F0E},211,Oil and Gas Extraction
{A98317DB-3077-40BC-BB0F-DDD93D854796},54149,Other Specialized Design Services
{7617F733-C898-47D8-B44C-DDE0361847CB},488320,Marine Cargo Handling
{9553017E-429D-48B4-AC5C-DDF2A72EEA57},518210,"Data Processing, Hosting, and Related Services"
{9A9160E8-272F-41A6-8356-DE021123E6B4},42413,Industrial and Personal Service Paper Merchant Who
{7FE9B013-33A1-4AF4-9C52-DE1ED600C016},32616,Plastics Bottle Manufacturing
{4976B8EF-183F-4C06-AB7C-DE3368DEA560},31322,Narrow Fabric Mills and Schiffli Machine Embroider
{9E7A87B7-B14E-4BD5-A1F9-DE3634A5026B},42351,Metal Service Centers and Other Metal Merchant Who
{BA695320-E6D5-48BB-82AB-DE411D07E056},311991,Perishable Prepared Food Manufacturing
{FBA3F6AA-81DB-4BB4-91F9-DE50DD04B3A0},335110,Electric Lamp Bulb and Part Manufacturing
{783E4A77-EEFB-4318-8EED-DE5427C31771},42494,Tobacco and Tobacco Product Merchant Wholesalers
{4E2519CC-EE83-464B-BFE8-DE6AA7593559},52111,Monetary Authorities-Central Bank
{7F488E45-8F93-4B6A-AA95-DE6B19B3FB2A},238340,Tile and Terrazzo Contractors
{86A479E1-1729-4EBB-96B4-DE85CA6606A2},448320,Luggage and Leather Goods Stores
{443FBB4D-ED2D-4D8E-BA52-DEB13823E5DC},336111,Automobile Manufacturing
{A6BAB5EB-3D54-4B66-9897-DEE5C91AD563},3343,Audio and Video Equipment Manufacturing
{A044D453-D609-4A37-A8A3-DEEBA9D619AA},334210,Telephone Apparatus Manufacturing
{2A929E92-7935-4518-9AF4-DEECAF70FECE},236220,Commercial and Institutional Building Construction
{383616E9-CCC3-4FA1-9846-DEF3C4A7B9E8},611630,Language Schools
{5DD34831-96EA-4B00-A6B7-DF0670FFBED4},321113,Sawmills
{0AC0061B-03B7-4E5B-BFB8-DF12631C766E},621991,Blood and Organ Banks
{65644427-DCF7-496F-BCB5-DF13DA9367CF},522293,International Trade Financing
{27959083-8F68-4DC1-ACD9-DF1FDB7BDFDD},532112,Passenger Car Leasing
{6D7E2451-4A20-4708-B3C7-DF63CC96C0DF},453910,Pet and Pet Supplies Stores
{80DA8B7A-A2A7-4A8F-9A33-DF64F87F4558},115115,Farm Labor Contractors and Crew Leaders
{C6AF18C8-837F-4800-B182-DF66F2E688B5},33634,Motor Vehicle Brake System Manufacturing
{47B739BD-6A12-4D74-9BDC-DF7ADE186C5C},327332,Concrete Pipe Manufacturing
{A3B862C9-F30F-4B41-851D-DF7DD76B1C87},2131,Support Activities for Mining
{D47248B7-2F11-4B7F-848E-DF8EBC7D1F71},56149,Other Business Support Services
{66D52D2D-CE11-4ED9-802A-DFAA60000244},813312,"Environment, Conservation and Wildlife Organizatio"
{0915DB4D-C529-4480-88B5-DFEA84738141},333921,Elevator and Moving Stairway Manufacturing
{73819AB5-1DC6-4BA4-B5C6-E036764E910A},488310,Port and Harbor Operations
{5150F691-07BB-41B0-8367-E03A3A71986F},44521,Meat Markets
{EE641BC8-4F88-4FB1-A9A5-E0743C214E1E},71121,Spectator Sports
{EC1096FF-85A7-4D31-AB41-E07BF4D08EA5},4542,Vending Machine Operators
{10A334CC-2857-49D9-A377-E07FFEE5F207},62411,Child and Youth Services
{9A28DE14-15FA-475A-A9F7-E0AAF861B20B},44611,Pharmacies and Drug Stores
{9B8728A4-783A-4120-8961-E0AC40A965DC},71131,"Promoters of Performing Arts, Sports, and Similar"
{E96BD45C-C5D2-4E67-BCA0-E0AFF7430244},316998,All Other Leather Good and Allied Product Manufact
{8474B7AC-F311-4D65-B869-E0C27E277ECD},52392,Portfolio Management
{66F447D2-AEF8-490B-9912-E0D550B40B83},324,Petroleum and Coal Products Manufacturing
{8B92DE7F-FBC5-4BA6-8FF1-E10C98F507DB},325620,Toilet Preparation Manufacturing
{1A416EEF-7CF8-4CB8-8CF8-E1111939B56E},488111,Air Traffic Control
{40D99CD4-1699-44DD-8B4F-E119542C4272},335129,Other Lighting Equipment Manufacturing
{E13C72F6-49B4-4166-869A-E1266B34E205},45391,Pet and Pet Supplies Stores
{148D9273-8D64-4F9F-A3F0-E135683FCC78},5174,Satellite Telecommunications
{8191436F-8E29-4319-9B13-E13D2DEF3112},62151,Medical and Diagnostic Laboratories
{EFC8976F-B9C0-4C3D-879C-E15F37655E66},921120,Legislative Bodies
{A5A2A8BE-CE55-4CEA-869C-E1B6F2817843},721,Accommodation
{1FB90CE4-F87E-458D-AF30-E1BE74AD5877},333999,All Other Miscellaneous General Purpose Machinery
{A6078177-7791-495A-96A5-E22BDAB88C69},3118,Bakeries and Tortilla Manufacturing
{E5A60163-7CFE-4D40-99A2-E23E89267317},333994,Industrial Process Furnace and Oven Manufacturing
{8001BE26-E7D5-43A2-A254-E24B0800F674},453,Miscellaneous Store Retailers
{61EB7F1C-531C-42E4-AE73-E258B50AC7FE},56133,Professional Employer Organizations
{338F857B-B7D8-44C6-BCD1-E28C16056BFE},311710,Seafood Product Preparation and Packaging
{0FACC93E-4E39-4F79-8460-E295BBD41B14},1122,Hog and Pig Farming
{A6CBF3D3-C9B2-491A-B7DE-E2C020ED9B04},337212,Custom Architectural Woodwork and Millwork Manufac
{FB729742-CF1F-4BC2-B65D-E2C77F1B064D},221,Utilities
{A5A0EB2D-88B0-403D-8E88-E2D9E0FBC1E9},54161,Management Consulting Services
{F664D68C-8A66-4E15-A105-E2DF59B3161A},112920,Horses and Other Equine Production
{801D72F2-78A0-441E-B249-E33325226249},812930,Parking Lots and Garages
{311AFF43-9985-4A71-B9DB-E33CDB5DAD37},212221,Gold Ore Mining
{3FFECB64-C422-46D6-AFA0-E341F30CB921},4885,Freight Transportation Arrangement
{B0D8745B-84C9-479C-8C21-E343E95FFC6D},111130,Dry Pea and Bean Farming
{B81140F3-A2AF-4198-B268-E352CF35FF6E},51219,Postproduction Services and Other Motion Picture a
{99D897E7-CD12-446A-B007-E361D03141FF},312140,Distilleries
{57277937-F7AF-4C24-8682-E36E1B8F09A8},721199,All Other Traveler Accommodation
{85EDCC6F-D36C-4C45-A168-E378E4CDD300},48421,Used Household and Office Goods Moving
{0DC03B52-D419-4751-BEDC-E380DA53E43F},926130,"Regulation and Administration of Communications, E"
{D422BBE0-9502-4782-9F90-E38EFD9A89D2},48511,Urban Transit Systems
{F6B629C7-9E0F-4A66-923C-E393CD92E865},441210,Recreational Vehicle Dealers
{22EC8BCF-3F66-4481-9432-E3C619B8EA85},332111,Iron and Steel Forging
{766EF48E-026C-481F-8D20-E4330A914C4F},32612,"Plastics Pipe, Pipe Fitting, and Unlaminated Profi"
{95E5E115-6CE0-4B9F-BA31-E46E346C0896},522130,Credit Unions
{5DA702DC-F2C9-43F3-8604-E47880D348CA},423,"Merchant Wholesalers, Durable Goods"
{FFEEB22E-C048-4213-ACB0-E4868163B5AE},811,Repair and Maintenance
{162F50D6-1283-42D6-A053-E4935FD4D120},111992,Peanut Farming
{B55543C0-D9AC-4632-B484-E494C3A322A2},42448,Fresh Fruit and Vegetable Merchant Wholesalers
{0BEA3787-B736-4702-A51A-E49C83BDDCD6},326220,Rubber and Plastics Hoses and Belting Manufacturin
{6CD7E93F-67AB-4645-AE0E-E49F99047E87},336214,Travel Trailer and Camper Manufacturing
{FEDAC90A-8593-46F7-A318-E4D07DC6C06B},811121,"Automotive Body, Paint, and Interior Repair and Ma"
{BB673C7B-5772-4BFD-AE26-E4D9DC1BC259},333511,Industrial Mold Manufacturing
{947EEB38-5797-4957-881C-E5209BAB6CB6},5619,Other Support Services
{961BDF0B-4C0A-4D3D-AEB8-E545B432AD28},45392,Art Dealers
{156F14A3-30E3-432C-8911-E54A2EEE3F11},624120,Services for the Elderly and Persons with Disabili
{8206F892-74E2-42B4-B3F8-E5513A840227},712120,Historical Sites
{9CF77ECA-3C68-4269-AC40-E5602574310E},541430,Graphic Design Services
{09962825-1281-464D-AA7E-E58240790F88},425110,Business to Business Electronic Markets
{3D63CC5E-07E5-4D75-BAF3-E58DA5F4318A},311213,Malt Manufacturing
{722772F9-0F7D-47FA-B0FC-E59E76AC032C},561790,Other Services to Buildings and Dwellings
{28FFF9B0-CC42-44BE-962D-E5B7E20D4816},332919,Other Metal Valve and Pipe Fitting Manufacturing
{BAC7EF87-978D-40C1-BE37-E5E57BC9DDF4},3324,"Boiler, Tank, and Shipping Container Manufacturing"
{EF2C2743-760F-4510-BEF3-E5F9F41A652F},4239,Miscellaneous Durable Goods Merchant Wholesalers
{CAC0448A-19B1-428A-BACB-E6248560B621},525920,"Trusts, Estates, and Agency Accounts"
{A887C62F-0439-4772-B67B-E627DBB79CFE},517919,All Other Telecommunications
{AC8E5466-BD2F-4DAD-8C2E-E66FFBEB82F9},524128,"Other Direct Insurance (except Life, Health, and M"
{2D722EF0-C32A-40F9-8987-E6725E70377B},512240,Sound Recording Studios
{0F818023-E5A6-4A66-AD55-E69F02E90917},23831,Drywall and Insulation Contractors
{55CEE4B8-8504-433D-AF55-E6AA1CFD10CB},311340,Nonchocolate Confectionery Manufacturing
{317B3B3F-54B2-4F71-85F0-E6C03C0BC40A},811213,Communication Equipment Repair and Maintenance
{8483E397-B77C-4621-94FD-E6C63AF9BB3E},32518,Other Basic Inorganic Chemical Manufacturing
{74B85FCB-0606-4086-B5DC-E6CEE825F44E},713990,All Other Amusement and Recreation Industries
{5A53D0E5-3E3A-419B-8557-E71417832F81},722,Food Services and Drinking Places
{43E2D13D-202F-44B6-99DA-E75363840D36},423130,Tire and Tube Merchant Wholesalers
{8002CA20-B963-4A06-BD73-E77A583EA9E1},333912,Air and Gas Compressor Manufacturing
{61F2D786-6ED7-4499-B226-E790CEC7FCD2},33392,Material Handling Equipment Manufacturing
{1A003886-AA79-44AA-A575-E7ACF58E2D29},48121,Nonscheduled Air Transportation
{BB319AC5-BEA8-4CB7-914E-E7B292AFD569},42431,"Piece Goods, Notions, and Other Dry Goods Merchant"
{99FCA962-1FC1-4E84-99C1-E80DF696D97E},333992,Welding and Soldering Equipment Manufacturing
{50DC83B6-94A2-4841-8AE7-E84767D999E9},5419,"Other Professional, Scientific, and Technical Serv"
{8AA8C06E-BC84-4386-AC77-E8F379D38362},485510,Charter Bus Industry
{DE1E85E9-7EA1-4115-B60E-E8F489C34C9B},238190,"Other Foundation, Structure, and Building Exterior"
{5A3EEFAF-CA79-42C3-83FD-E90BF975FACE},44412,Paint and Wallpaper Stores
{E08527C9-DE29-49DD-AB4C-E9135AF91FD8},323,Printing and Related Support Activities
{B413660B-15AC-4B00-B33D-E91CB2EF56CE},561730,Landscaping Services
{47FCAA66-9A6B-41B6-A422-E93C18B53C8A},211130,Natural Gas Extraction 
{55EE47CA-E90E-428E-9414-E9630F781A95},484210,Used Household and Office Goods Moving
{96C921E1-036F-4C72-B558-E96700F9D13A},3314,Nonferrous Metal (except Aluminum) Production and
{C4ACD215-2718-4A47-A9EA-E984EE06D47A},51821,"Data Processing, Hosting, and Related Services"
{0535B7CB-3A64-4281-A9A0-E99B35032A63},238990,All Other Specialty Trade Contractors
{07241F74-B845-46C8-9938-E9A65B2F032E},92311,Administration of Education Programs
{DA74AEA6-B57F-4CF1-9621-E9A7AF50AFD3},81311,Religious Organizations
{040B3B4F-6BC5-4CCD-8CBF-E9B66873639D},3259,Other Chemical Product and Preparation Manufacturi
{FA094D18-4B8D-4077-96BD-EA19196822BF},311313,Beet Sugar Manufacturing
{8A29EF73-C328-45D7-B316-EA3FDF1F5E17},236117,New Housing For-Sale Builders
{63B1F667-0A92-4B6C-913D-EA497FADD927},335313,Switchgear and Switchboard Apparatus Manufacturing
{4BEB57D7-0160-4579-B96B-EA977B94123F},721191,Bed-and-Breakfast Inns
{2D822E19-B3E7-456A-8E45-EA9DE7E63403},531390,Other Activities Related to Real Estate
{8CD60FE6-FADE-429C-9699-EAB678F12A46},424690,Other Chemical and Allied Products Merchant Wholes
{968C7673-EF91-499B-8515-EAD9980A3F58},424120,Stationery and Office Supplies Merchant Wholesaler
{5B202982-0848-450B-9462-EADE6A1E5734},56172,Janitorial Services
{0AEA419E-FA14-4F2D-AFAC-EAE81F43E15A},212111,Bituminous Coal and Lignite Surface Mining
{7F95AC81-CB65-4337-9630-EB2086E435C3},3222,Converted Paper Product Manufacturing
{EB702589-ABF1-413B-8F48-EB209DA83952},541,"Professional, Scientific, and Technical Services"
{7478D1D6-BA39-4716-B21D-EB3A971AC4EB},442299,All Other Home Furnishings Stores
{4DFB4157-9E7A-4B3D-B661-EB3F30B87AD4},331420,"Copper Rolling, Drawing, Extruding, and Alloying"
{16A3761D-ACC0-4C7E-AF30-EB48BE54E439},325412,Pharmaceutical Preparation Manufacturing
{2D1CC19D-86E4-4D00-969B-EB85A3FA4752},42345,"Medical, Dental, and Hospital Equipment and Suppli"
{88DBA047-6698-4ECD-A266-EB8D8F58761C},113,Forestry and Logging
{D8A10E55-0093-44A7-A1E9-EB8F18F3B6DF},2123,Nonmetallic Mineral Mining and Quarrying
{591CDBB2-26BA-42DF-8571-EBBB10E82C02},4812,Nonscheduled Air Transportation
{43B61014-3B5F-403D-AA52-EBE1BFE3C9FC},92215,Parole Offices and Probation Offices
{50EAD906-EE50-4409-9E99-EBF412B9E204},452311,Warehouse Clubs and Supercenters
{3C5F0257-57B4-4FB7-95E8-EC10819913B0},44411,Home Centers
{79A50128-23FA-4D94-A57A-EC14510AF5BD},33993,"Doll, Toy, and Game Manufacturing"
{789FEFBA-7D72-4E13-87E0-EC3FAF27302A},11193,Sugarcane Farming
{A7548C76-0044-4449-9DBD-EC5D903331F9},3121,Beverage Manufacturing
{3DDC8146-98DF-4B1A-8A3B-EC68F18910B0},334416,"Capacitor, Resistor, Coil, Transformer, and Other"
{A5318030-3FA7-494B-BFC8-EC7B6D99157D},4862,Pipeline Transportation of Natural Gas
{B31E3FED-C783-47EB-A226-ECB48411BE7F},332991,Ball and Roller Bearing Manufacturing
{0CBCAD00-A27A-431E-9F03-ECCBE239C2B8},72121,RV (Recreational Vehicle) Parks and Recreational C
{394CB32F-634C-4FFD-8859-ECD642817454},113110,Timber Tract Operations
{8F03B585-5D42-4B22-9F3E-ECEBC81C85F8},44814,Family Clothing Stores
{2B988918-4CE3-4FE8-B25B-ECF3C3BA165C},562112,Hazardous Waste Collection
{97F4B7A5-70AA-425F-9B80-ECFC1AFA7FFE},52391,Miscellaneous Intermediation
{CEA696CB-F4CF-4F3A-B660-ED09976A3F3D},221117,Biomass Electric Power Generation
{54FE0582-B0B1-4D9D-BD99-ED3EF6B850FF},111310,Orange Groves
{53B46368-83E0-4A8E-907F-ED47EDF4F4DD},721310,"Rooming and Boarding Houses, Dormitories, and Work"
{978B5AAE-54B8-4977-9C87-ED4EDE171C1F},8129,Other Personal Services
{519AAB71-1414-450F-833F-ED703A3FE82A},221114,Solar Electric Power Generation
{217C4EAC-C679-4621-AA65-ED9A4D0C7B6A},813930,Labor Unions and Similar Labor Organizations
{27A5BD3B-53BA-49B0-9648-EE0371209CD0},48611,Pipeline Transportation of Crude Oil
{A21D0C53-DE9E-4D64-9E53-EE08661AE9F9},5323,General Rental Centers
{24EE0FD9-E935-4070-AFD4-EE10995BC8B4},2381,"Foundation, Structure, and Building Exterior Contr"
{51FDBA4A-372E-4711-914E-EE29C259FFCF},1112,Vegetable and Melon Farming
{0DDEFABF-EA31-4248-A1DD-EE537562C81D},561520,Tour Operators
{4790EF33-8A5D-42F8-8985-EE7440473FD7},712,"Museums, Historical Sites, and Similar Institution"
{EFF80E19-023E-4E8F-8B52-EEA24F7AA2FF},3371,Household and Institutional Furniture and Kitchen
{A8F25303-0066-4942-9381-EEAD56635C5A},54134,Drafting Services
{7B93F7BB-483B-4411-9D1E-EEE415DAC30C},311351,Chocolate and Confectionery Manufacturing from Cac
{35C797AF-B752-4208-BDD8-EEEBE9811C09},922150,Parole Offices and Probation Offices
{C5B55B92-862A-4AC4-9243-EF1566BBA6D4},48599,Other Transit and Ground Passenger Transportation
{603E3253-EEA9-4B0E-8958-EF42EA476DF7},337,Furniture and Related Product Manufacturing
{DE63148D-8BAE-43D8-BCC8-EF4CC069BB50},337920,Blind and Shade Manufacturing
{5CE9E0DA-113D-4A77-AA46-EF5F3106F5B6},21113,Natural Gas Extraction 
{A463AA03-F964-4E31-8B90-EF88D05324EE},9281,National Security and International Affairs
{B4B55F96-D01D-487F-8DCD-EF990D0BEB24},5414,Specialized Design Services
{E61EEF55-0889-44BD-BFD1-EFC124367A1C},3122,Tobacco Manufacturing
{311BF3D9-A2B4-45EA-8AA8-EFFD4A64FA59},423420,Office Equipment Merchant Wholesalers
{B1A0FE58-CA48-4B59-9CD1-F017086B6A3C},31171,Seafood Product Preparation and Packaging
{97ADA31C-8EF3-476E-9C13-F01BEC8E3C39},512131,Motion Picture Theaters (except Drive-Ins)
{731B5554-E84B-45E5-A833-F020F852A026},51211,Motion Picture and Video Production
{6F9E9470-30F8-462D-89D4-F02AC5647B5A},445310,"Beer, Wine, and Liquor Stores"
{628A3BA1-D51B-4723-8155-F02B334A6F17},238320,Painting and Wall Covering Contractors
{96779FB7-A45F-4C9C-A0D8-F063ED04D1EF},812199,Other Personal Care Services
{858BB74F-7856-417F-866F-F0B145F67D55},423330,"Roofing, Siding, and Insulation Material Merchant"
